grade_id,assessment_id,assessment_title,type,score,max_score,date,student_id,course_id,group_id
GR00308,C004-EXF,Final Exam,exam,90.2,100,2026-05-15,S0028,C004,G06
GR00309,C006-QZ,Quiz 1,quiz,80.2,100,2025-12-17,S0029,C006,G09
GR00310,C006-QZ,Quiz 2,quiz,80.4,100,2026-01-01,S0029,C006,G09
GR00311,C006-QZ,Quiz 3,quiz,92.5,100,2026-01-16,S0029,C006,G09
GR00312,C006-QZ,Quiz 4,quiz,76.5,100,2026-01-31,S0029,C006,G09
GR00313,C006-AS,Assignment 1,assignment,77.9,100,2026-02-15,S0029,C006,G09
GR00314,C006-AS,Assignment 2,assignment,62.8,100,2026-03-02,S0029,C006,G09
GR00315,C006-AS,Assignment 3,assignment,62.5,100,2026-03-16,S0029,C006,G09
GR00316,C006-PR,Practical 1,practical,85.7,100,2026-03-31,S0029,C006,G09
GR00317,C006-PR,Practical 2,practical,79.0,100,2026-04-15,S0029,C006,G09
GR00318,C006-EX,Midterm Exam,exam,75.0,100,2026-04-30,S0029,C006,G09
GR00319,C006-EXF,Final Exam,exam,70.9,100,2026-05-15,S0029,C006,G09
GR00320,C006-QZ,Quiz 1,quiz,72.0,100,2025-12-30,S0030,C006,G08
GR00321,C006-QZ,Quiz 2,quiz,65.2,100,2026-01-13,S0030,C006,G08
GR00322,C006-QZ,Quiz 3,quiz,65.9,100,2026-01-27,S0030,C006,G08
GR00323,C006-QZ,Quiz 4,quiz,70.8,100,2026-02-09,S0030,C006,G08
GR00324,C006-AS,Assignment 1,assignment,51.6,100,2026-02-23,S0030,C006,G08
GR00325,C006-AS,Assignment 2,assignment,68.6,100,2026-03-09,S0030,C006,G08
GR00326,C006-AS,Assignment 3,assignment,63.5,100,2026-03-22,S0030,C006,G08
GR00327,C006-PR,Practical 1,practical,80.1,100,2026-04-05,S0030,C006,G08
GR00328,C006-PR,Practical 2,practical,77.4,100,2026-04-19,S0030,C006,G08
GR00329,C006-EX,Midterm Exam,exam,73.6,100,2026-05-02,S0030,C006,G08
GR00330,C006-EXF,Final Exam,exam,79.6,100,2026-05-16,S0030,C006,G08
GR00331,C004-QZ,Quiz 1,quiz,60.5,100,2025-12-23,S0031,C004,G06
GR00332,C004-QZ,Quiz 2,quiz,89.3,100,2026-01-06,S0031,C004,G06
GR00333,C004-QZ,Quiz 3,quiz,67.5,100,2026-01-21,S0031,C004,G06
GR00334,C004-QZ,Quiz 4,quiz,62.0,100,2026-02-04,S0031,C004,G06
GR00335,C004-AS,Assignment 1,assignment,75.1,100,2026-02-18,S0031,C004,G06
GR00336,C004-AS,Assignment 2,assignment,55.9,100,2026-03-05,S0031,C004,G06
GR00337,C004-AS,Assignment 3,assignment,53.0,100,2026-03-19,S0031,C004,G06
GR00338,C004-PR,Practical 1,practical,70.3,100,2026-04-02,S0031,C004,G06
GR00339,C004-PR,Practical 2,practical,62.6,100,2026-04-17,S0031,C004,G06
GR00340,C004-EX,Midterm Exam,exam,69.2,100,2026-05-01,S0031,C004,G06
GR00341,C004-EXF,Final Exam,exam,69.0,100,2026-05-15,S0031,C004,G06
GR00342,C001-QZ,Quiz 1,quiz,86.7,100,2025-12-23,S0032,C001,G01
GR00343,C001-QZ,Quiz 2,quiz,75.6,100,2026-01-06,S0032,C001,G01
GR00344,C001-QZ,Quiz 3,quiz,57.6,100,2026-01-21,S0032,C001,G01
GR00345,C001-QZ,Quiz 4,quiz,69.4,100,2026-02-04,S0032,C001,G01
GR00346,C001-AS,Assignment 1,assignment,69.9,100,2026-02-18,S0032,C001,G01
GR00347,C001-AS,Assignment 2,assignment,70.6,100,2026-03-05,S0032,C001,G01
GR00348,C001-AS,Assignment 3,assignment,55.3,100,2026-03-19,S0032,C001,G01
GR00349,C001-PR,Practical 1,practical,66.3,100,2026-04-02,S0032,C001,G01
GR00350,C001-PR,Practical 2,practical,81.1,100,2026-04-17,S0032,C001,G01
GR00351,C001-EX,Midterm Exam,exam,63.1,100,2026-05-01,S0032,C001,G01
GR00352,C001-EXF,Final Exam,exam,67.0,100,2026-05-15,S0032,C001,G01
GR00353,C002-QZ,Quiz 1,quiz,76.1,100,2025-12-18,S0033,C002,G04
GR00354,C002-QZ,Quiz 2,quiz,58.7,100,2026-01-02,S0033,C002,G04
GR00355,C002-QZ,Quiz 3,quiz,79.4,100,2026-01-17,S0033,C002,G04
GR00356,C002-QZ,Quiz 4,quiz,72.6,100,2026-02-01,S0033,C002,G04
GR00357,C002-AS,Assignment 1,assignment,73.6,100,2026-02-15,S0033,C002,G04
GR00358,C002-AS,Assignment 2,assignment,60.4,100,2026-03-02,S0033,C002,G04
GR00359,C002-AS,Assignment 3,assignment,42.0,100,2026-03-17,S0033,C002,G04
GR00360,C002-PR,Practical 1,practical,93.0,100,2026-04-01,S0033,C002,G04
GR00361,C002-PR,Practical 2,practical,84.5,100,2026-04-15,S0033,C002,G04
GR00362,C002-EX,Midterm Exam,exam,74.5,100,2026-04-30,S0033,C002,G04
GR00363,C002-EXF,Final Exam,exam,73.0,100,2026-05-15,S0033,C002,G04
GR00364,C003-QZ,Quiz 1,quiz,69.0,100,2025-12-24,S0034,C003,G05
GR00365,C003-QZ,Quiz 2,quiz,62.5,100,2026-01-07,S0034,C003,G05
GR00366,C003-QZ,Quiz 3,quiz,78.0,100,2026-01-21,S0034,C003,G05
GR00367,C003-QZ,Quiz 4,quiz,75.0,100,2026-02-05,S0034,C003,G05
GR00368,C003-AS,Assignment 1,assignment,80.9,100,2026-02-19,S0034,C003,G05
GR00369,C003-AS,Assignment 2,assignment,82.3,100,2026-03-05,S0034,C003,G05
GR00370,C003-AS,Assignment 3,assignment,54.3,100,2026-03-19,S0034,C003,G05
GR00371,C003-PR,Practical 1,practical,80.8,100,2026-04-03,S0034,C003,G05
GR00372,C003-PR,Practical 2,practical,80.8,100,2026-04-17,S0034,C003,G05
GR00373,C003-EX,Midterm Exam,exam,80.6,100,2026-05-01,S0034,C003,G05
GR00374,C003-EXF,Final Exam,exam,59.3,100,2026-05-15,S0034,C003,G05
GR00375,C006-QZ,Quiz 1,quiz,59.0,100,2025-12-30,S0035,C006,G09
GR00376,C006-QZ,Quiz 2,quiz,56.8,100,2026-01-13,S0035,C006,G09
GR00377,C006-QZ,Quiz 3,quiz,81.9,100,2026-01-27,S0035,C006,G09
GR00378,C006-QZ,Quiz 4,quiz,58.1,100,2026-02-09,S0035,C006,G09
GR00379,C006-AS,Assignment 1,assignment,76.5,100,2026-02-23,S0035,C006,G09
GR00380,C006-AS,Assignment 2,assignment,59.6,100,2026-03-09,S0035,C006,G09
GR00381,C006-AS,Assignment 3,assignment,77.6,100,2026-03-22,S0035,C006,G09
GR00382,C006-PR,Practical 1,practical,61.7,100,2026-04-05,S0035,C006,G09
GR00383,C006-PR,Practical 2,practical,80.9,100,2026-04-19,S0035,C006,G09
GR00384,C006-EX,Midterm Exam,exam,79.1,100,2026-05-02,S0035,C006,G09
GR00385,C006-EXF,Final Exam,exam,81.6,100,2026-05-16,S0035,C006,G09
GR00386,C005-QZ,Quiz 1,quiz,60.2,100,2025-12-24,S0036,C005,G07
GR00387,C005-QZ,Quiz 2,quiz,61.2,100,2026-01-07,S0036,C005,G07
GR00388,C005-QZ,Quiz 3,quiz,51.7,100,2026-01-21,S0036,C005,G07
GR00389,C005-QZ,Quiz 4,quiz,41.2,100,2026-02-05,S0036,C005,G07
GR00390,C005-AS,Assignment 1,assignment,55.6,100,2026-02-19,S0036,C005,G07
GR00391,C005-AS,Assignment 2,assignment,39.5,100,2026-03-05,S0036,C005,G07
GR00392,C005-AS,Assignment 3,assignment,38.4,100,2026-03-19,S0036,C005,G07
GR00393,C005-PR,Practical 1,practical,59.0,100,2026-04-03,S0036,C005,G07
GR00394,C005-PR,Practical 2,practical,49.6,100,2026-04-17,S0036,C005,G07
GR00395,C005-EX,Midterm Exam,exam,57.4,100,2026-05-01,S0036,C005,G07
GR00396,C005-EXF,Final Exam,exam,66.9,100,2026-05-15,S0036,C005,G07
GR00397,C002-QZ,Quiz 1,quiz,86.4,100,2025-12-22,S0037,C002,G03
GR00398,C002-QZ,Quiz 2,quiz,74.8,100,2026-01-05,S0037,C002,G03
GR00399,C002-QZ,Quiz 3,quiz,77.2,100,2026-01-20,S0037,C002,G03
GR00400,C002-QZ,Quiz 4,quiz,89.8,100,2026-02-03,S0037,C002,G03
GR00401,C002-AS,Assignment 1,assignment,84.0,100,2026-02-18,S0037,C002,G03
GR00402,C002-AS,Assignment 2,assignment,72.5,100,2026-03-04,S0037,C002,G03
GR00403,C002-AS,Assignment 3,assignment,66.4,100,2026-03-18,S0037,C002,G03
GR00404,C002-PR,Practical 1,practical,84.4,100,2026-04-02,S0037,C002,G03
GR00405,C002-PR,Practical 2,practical,89.5,100,2026-04-16,S0037,C002,G03
GR00406,C002-EX,Midterm Exam,exam,75.1,100,2026-05-01,S0037,C002,G03
GR00407,C002-EXF,Final Exam,exam,90.7,100,2026-05-15,S0037,C002,G03
GR00408,C005-QZ,Quiz 1,quiz,68.9,100,2025-12-27,S0038,C005,G07
GR00409,C005-QZ,Quiz 2,quiz,62.7,100,2026-01-10,S0038,C005,G07
GR00410,C005-QZ,Quiz 3,quiz,52.5,100,2026-01-24,S0038,C005,G07
GR00411,C005-QZ,Quiz 4,quiz,49.2,100,2026-02-07,S0038,C005,G07
GR00412,C005-AS,Assignment 1,assignment,54.9,100,2026-02-21,S0038,C005,G07
GR00413,C005-AS,Assignment 2,assignment,44.4,100,2026-03-07,S0038,C005,G07
GR00414,C005-AS,Assignment 3,assignment,30.0,100,2026-03-21,S0038,C005,G07
GR00415,C005-PR,Practical 1,practical,50.2,100,2026-04-04,S0038,C005,G07
GR00416,C005-PR,Practical 2,practical,65.6,100,2026-04-18,S0038,C005,G07
GR00417,C005-EX,Midterm Exam,exam,47.7,100,2026-05-02,S0038,C005,G07
GR00418,C005-EXF,Final Exam,exam,51.4,100,2026-05-16,S0038,C005,G07
GR00419,C002-QZ,Quiz 1,quiz,72.7,100,2025-12-20,S0039,C002,G04
GR00420,C002-QZ,Quiz 2,quiz,77.0,100,2026-01-04,S0039,C002,G04
GR00421,C002-QZ,Quiz 3,quiz,66.3,100,2026-01-18,S0039,C002,G04
GR00422,C002-QZ,Quiz 4,quiz,62.3,100,2026-02-02,S0039,C002,G04
GR00423,C002-AS,Assignment 1,assignment,62.5,100,2026-02-16,S0039,C002,G04
GR00424,C002-AS,Assignment 2,assignment,46.3,100,2026-03-03,S0039,C002,G04
GR00425,C002-AS,Assignment 3,assignment,52.2,100,2026-03-18,S0039,C002,G04
GR00426,C002-PR,Practical 1,practical,53.1,100,2026-04-01,S0039,C002,G04
GR00427,C002-PR,Practical 2,practical,92.6,100,2026-04-16,S0039,C002,G04
GR00428,C002-EX,Midterm Exam,exam,63.6,100,2026-04-30,S0039,C002,G04
GR00429,C002-EXF,Final Exam,exam,72.5,100,2026-05-15,S0039,C002,G04
GR00430,C001-QZ,Quiz 1,quiz,89.7,100,2025-12-16,S0040,C001,G01
GR00431,C001-QZ,Quiz 2,quiz,74.4,100,2025-12-31,S0040,C001,G01
GR00432,C001-QZ,Quiz 3,quiz,98.7,100,2026-01-15,S0040,C001,G01
GR00433,C001-QZ,Quiz 4,quiz,76.7,100,2026-01-30,S0040,C001,G01
GR00434,C001-AS,Assignment 1,assignment,99.3,100,2026-02-14,S0040,C001,G01
GR00435,C001-AS,Assignment 2,assignment,80.8,100,2026-03-01,S0040,C001,G01
GR00436,C001-AS,Assignment 3,assignment,72.9,100,2026-03-16,S0040,C001,G01
GR00437,C001-PR,Practical 1,practical,83.7,100,2026-03-31,S0040,C001,G01
GR00438,C001-PR,Practical 2,practical,72.6,100,2026-04-15,S0040,C001,G01
GR00439,C001-EX,Midterm Exam,exam,74.0,100,2026-04-30,S0040,C001,G01
GR00440,C001-EXF,Final Exam,exam,82.3,100,2026-05-15,S0040,C001,G01
GR00441,C006-QZ,Quiz 1,quiz,80.3,100,2025-12-16,S0041,C006,G09
GR00442,C006-QZ,Quiz 2,quiz,65.5,100,2025-12-31,S0041,C006,G09
GR00443,C006-QZ,Quiz 3,quiz,72.8,100,2026-01-15,S0041,C006,G09
GR00444,C006-QZ,Quiz 4,quiz,68.2,100,2026-01-30,S0041,C006,G09
GR00445,C006-AS,Assignment 1,assignment,100.0,100,2026-02-14,S0041,C006,G09
GR00446,C006-AS,Assignment 2,assignment,39.6,100,2026-03-01,S0041,C006,G09
GR00447,C006-AS,Assignment 3,assignment,58.5,100,2026-03-16,S0041,C006,G09
GR00448,C006-PR,Practical 1,practical,67.3,100,2026-03-31,S0041,C006,G09
GR00449,C006-PR,Practical 2,practical,67.6,100,2026-04-15,S0041,C006,G09
GR00450,C006-EX,Midterm Exam,exam,60.0,100,2026-04-30,S0041,C006,G09
GR00451,C006-EXF,Final Exam,exam,58.7,100,2026-05-15,S0041,C006,G09
GR00452,C005-QZ,Quiz 1,quiz,59.2,100,2025-12-17,S0042,C005,G07
GR00453,C005-QZ,Quiz 2,quiz,62.2,100,2026-01-01,S0042,C005,G07
GR00454,C005-QZ,Quiz 3,quiz,65.9,100,2026-01-16,S0042,C005,G07
GR00455,C005-QZ,Quiz 4,quiz,60.8,100,2026-01-31,S0042,C005,G07
GR00456,C005-AS,Assignment 1,assignment,61.0,100,2026-02-15,S0042,C005,G07
GR00457,C005-AS,Assignment 2,assignment,50.6,100,2026-03-02,S0042,C005,G07
GR00458,C005-AS,Assignment 3,assignment,52.7,100,2026-03-16,S0042,C005,G07
GR00459,C005-PR,Practical 1,practical,70.9,100,2026-03-31,S0042,C005,G07
GR00460,C005-PR,Practical 2,practical,39.2,100,2026-04-15,S0042,C005,G07
GR00461,C005-EX,Midterm Exam,exam,64.5,100,2026-04-30,S0042,C005,G07
GR00462,C005-EXF,Final Exam,exam,60.0,100,2026-05-15,S0042,C005,G07
GR00463,C001-QZ,Quiz 1,quiz,96.7,100,2025-12-23,S0043,C001,G02
GR00464,C001-QZ,Quiz 2,quiz,65.9,100,2026-01-06,S0043,C001,G02
GR00465,C001-QZ,Quiz 3,quiz,85.1,100,2026-01-21,S0043,C001,G02
GR00466,C001-QZ,Quiz 4,quiz,79.7,100,2026-02-04,S0043,C001,G02
GR00467,C001-AS,Assignment 1,assignment,72.7,100,2026-02-18,S0043,C001,G02
GR00468,C001-AS,Assignment 2,assignment,75.9,100,2026-03-05,S0043,C001,G02
GR00469,C001-AS,Assignment 3,assignment,60.3,100,2026-03-19,S0043,C001,G02
GR00470,C001-PR,Practical 1,practical,93.0,100,2026-04-02,S0043,C001,G02
GR00471,C001-PR,Practical 2,practical,96.9,100,2026-04-17,S0043,C001,G02
GR00472,C001-EX,Midterm Exam,exam,99.5,100,2026-05-01,S0043,C001,G02
GR00473,C001-EXF,Final Exam,exam,77.1,100,2026-05-15,S0043,C001,G02
GR00474,C002-QZ,Quiz 1,quiz,63.5,100,2025-12-27,S0044,C002,G04
GR00475,C002-QZ,Quiz 2,quiz,67.5,100,2026-01-10,S0044,C002,G04
GR00476,C002-QZ,Quiz 3,quiz,89.0,100,2026-01-24,S0044,C002,G04
GR00477,C002-QZ,Quiz 4,quiz,71.4,100,2026-02-07,S0044,C002,G04
GR00478,C002-AS,Assignment 1,assignment,66.4,100,2026-02-21,S0044,C002,G04
GR00479,C002-AS,Assignment 2,assignment,77.6,100,2026-03-07,S0044,C002,G04
GR00480,C002-AS,Assignment 3,assignment,67.5,100,2026-03-21,S0044,C002,G04
GR00481,C002-PR,Practical 1,practical,67.6,100,2026-04-04,S0044,C002,G04
GR00482,C002-PR,Practical 2,practical,88.2,100,2026-04-18,S0044,C002,G04
GR00483,C002-EX,Midterm Exam,exam,79.0,100,2026-05-02,S0044,C002,G04
GR00484,C002-EXF,Final Exam,exam,91.3,100,2026-05-16,S0044,C002,G04
GR00485,C002-QZ,Quiz 1,quiz,71.2,100,2025-12-27,S0045,C002,G03
GR00486,C002-QZ,Quiz 2,quiz,61.9,100,2026-01-10,S0045,C002,G03
GR00487,C002-QZ,Quiz 3,quiz,59.9,100,2026-01-24,S0045,C002,G03
GR00488,C002-QZ,Quiz 4,quiz,62.4,100,2026-02-07,S0045,C002,G03
GR00489,C002-AS,Assignment 1,assignment,56.6,100,2026-02-21,S0045,C002,G03
GR00490,C002-AS,Assignment 2,assignment,68.8,100,2026-03-07,S0045,C002,G03
GR00491,C002-AS,Assignment 3,assignment,60.9,100,2026-03-21,S0045,C002,G03
GR00492,C002-PR,Practical 1,practical,68.3,100,2026-04-04,S0045,C002,G03
GR00493,C002-PR,Practical 2,practical,61.2,100,2026-04-18,S0045,C002,G03
GR00494,C002-EX,Midterm Exam,exam,72.6,100,2026-05-02,S0045,C002,G03
GR00495,C002-EXF,Final Exam,exam,72.1,100,2026-05-16,S0045,C002,G03
GR00496,C001-QZ,Quiz 1,quiz,62.4,100,2025-12-24,S0046,C001,G01
GR00497,C001-QZ,Quiz 2,quiz,65.4,100,2026-01-07,S0046,C001,G01
GR00498,C001-QZ,Quiz 3,quiz,64.6,100,2026-01-21,S0046,C001,G01
GR00499,C001-QZ,Quiz 4,quiz,52.4,100,2026-02-05,S0046,C001,G01
GR00500,C001-AS,Assignment 1,assignment,75.9,100,2026-02-19,S0046,C001,G01
GR00501,C001-AS,Assignment 2,assignment,42.1,100,2026-03-05,S0046,C001,G01
GR00502,C001-AS,Assignment 3,assignment,51.2,100,2026-03-19,S0046,C001,G01
GR00503,C001-PR,Practical 1,practical,84.3,100,2026-04-03,S0046,C001,G01
GR00504,C001-PR,Practical 2,practical,46.8,100,2026-04-17,S0046,C001,G01
GR00505,C001-EX,Midterm Exam,exam,62.7,100,2026-05-01,S0046,C001,G01
GR00506,C001-EXF,Final Exam,exam,57.0,100,2026-05-15,S0046,C001,G01
GR00507,C002-QZ,Quiz 1,quiz,63.2,100,2025-12-25,S0047,C002,G04
GR00508,C002-QZ,Quiz 2,quiz,67.4,100,2026-01-08,S0047,C002,G04
GR00509,C002-QZ,Quiz 3,quiz,55.9,100,2026-01-22,S0047,C002,G04
GR00510,C002-QZ,Quiz 4,quiz,68.3,100,2026-02-05,S0047,C002,G04
GR00511,C002-AS,Assignment 1,assignment,64.2,100,2026-02-19,S0047,C002,G04
GR00512,C002-AS,Assignment 2,assignment,75.6,100,2026-03-06,S0047,C002,G04
GR00513,C002-AS,Assignment 3,assignment,62.9,100,2026-03-20,S0047,C002,G04
GR00514,C002-PR,Practical 1,practical,77.4,100,2026-04-03,S0047,C002,G04
GR00515,C002-PR,Practical 2,practical,66.3,100,2026-04-17,S0047,C002,G04
GR00516,C002-EX,Midterm Exam,exam,69.7,100,2026-05-01,S0047,C002,G04
GR00517,C002-EXF,Final Exam,exam,82.4,100,2026-05-15,S0047,C002,G04
GR00518,C004-QZ,Quiz 1,quiz,56.3,100,2025-12-20,S0048,C004,G06
GR00519,C004-QZ,Quiz 2,quiz,59.0,100,2026-01-04,S0048,C004,G06
GR00520,C004-QZ,Quiz 3,quiz,57.1,100,2026-01-18,S0048,C004,G06
GR00521,C004-QZ,Quiz 4,quiz,86.5,100,2026-02-02,S0048,C004,G06
GR00522,C004-AS,Assignment 1,assignment,70.4,100,2026-02-16,S0048,C004,G06
GR00523,C004-AS,Assignment 2,assignment,68.6,100,2026-03-03,S0048,C004,G06
GR00524,C004-AS,Assignment 3,assignment,58.1,100,2026-03-18,S0048,C004,G06
GR00525,C004-PR,Practical 1,practical,84.5,100,2026-04-01,S0048,C004,G06
GR00526,C004-PR,Practical 2,practical,66.9,100,2026-04-16,S0048,C004,G06
GR00527,C004-EX,Midterm Exam,exam,57.2,100,2026-04-30,S0048,C004,G06
GR00528,C004-EXF,Final Exam,exam,63.7,100,2026-05-15,S0048,C004,G06
GR00529,C006-QZ,Quiz 1,quiz,69.9,100,2025-12-16,S0049,C006,G09
GR00530,C006-QZ,Quiz 2,quiz,46.7,100,2025-12-31,S0049,C006,G09
GR00531,C006-QZ,Quiz 3,quiz,79.6,100,2026-01-15,S0049,C006,G09
GR00532,C006-QZ,Quiz 4,quiz,84.3,100,2026-01-30,S0049,C006,G09
GR00533,C006-AS,Assignment 1,assignment,73.6,100,2026-02-14,S0049,C006,G09
GR00534,C006-AS,Assignment 2,assignment,60.2,100,2026-03-01,S0049,C006,G09
GR00535,C006-AS,Assignment 3,assignment,48.9,100,2026-03-16,S0049,C006,G09
GR00536,C006-PR,Practical 1,practical,63.8,100,2026-03-31,S0049,C006,G09
GR00537,C006-PR,Practical 2,practical,47.1,100,2026-04-15,S0049,C006,G09
GR00538,C006-EX,Midterm Exam,exam,48.0,100,2026-04-30,S0049,C006,G09
GR00539,C006-EXF,Final Exam,exam,73.4,100,2026-05-15,S0049,C006,G09
GR00540,C003-QZ,Quiz 1,quiz,95.7,100,2025-12-17,S0050,C003,G05
GR00541,C003-QZ,Quiz 2,quiz,60.5,100,2026-01-01,S0050,C003,G05
GR00542,C003-QZ,Quiz 3,quiz,67.5,100,2026-01-16,S0050,C003,G05
GR00543,C003-QZ,Quiz 4,quiz,51.3,100,2026-01-31,S0050,C003,G05
GR00544,C003-AS,Assignment 1,assignment,79.0,100,2026-02-15,S0050,C003,G05
GR00545,C003-AS,Assignment 2,assignment,57.4,100,2026-03-02,S0050,C003,G05
GR00546,C003-AS,Assignment 3,assignment,67.9,100,2026-03-16,S0050,C003,G05
GR00547,C003-PR,Practical 1,practical,54.8,100,2026-03-31,S0050,C003,G05
GR00548,C003-PR,Practical 2,practical,88.1,100,2026-04-15,S0050,C003,G05
GR00549,C003-EX,Midterm Exam,exam,85.1,100,2026-04-30,S0050,C003,G05
GR00550,C003-EXF,Final Exam,exam,65.3,100,2026-05-15,S0050,C003,G05
GR00551,C003-QZ,Quiz 1,quiz,66.7,100,2025-12-27,S0051,C003,G05
GR00552,C003-QZ,Quiz 2,quiz,69.6,100,2026-01-10,S0051,C003,G05
GR00553,C003-QZ,Quiz 3,quiz,65.9,100,2026-01-24,S0051,C003,G05
GR00554,C003-QZ,Quiz 4,quiz,56.1,100,2026-02-07,S0051,C003,G05
GR00555,C003-AS,Assignment 1,assignment,60.2,100,2026-02-21,S0051,C003,G05
GR00556,C003-AS,Assignment 2,assignment,61.0,100,2026-03-07,S0051,C003,G05
GR00557,C003-AS,Assignment 3,assignment,54.1,100,2026-03-21,S0051,C003,G05
GR00558,C003-PR,Practical 1,practical,64.6,100,2026-04-04,S0051,C003,G05
GR00559,C003-PR,Practical 2,practical,66.7,100,2026-04-18,S0051,C003,G05
GR00560,C003-EX,Midterm Exam,exam,74.7,100,2026-05-02,S0051,C003,G05
GR00561,C003-EXF,Final Exam,exam,62.5,100,2026-05-16,S0051,C003,G05
GR00562,C006-QZ,Quiz 1,quiz,68.8,100,2025-12-20,S0052,C006,G08
GR00563,C006-QZ,Quiz 2,quiz,95.3,100,2026-01-04,S0052,C006,G08
GR00564,C006-QZ,Quiz 3,quiz,86.0,100,2026-01-18,S0052,C006,G08
GR00565,C006-QZ,Quiz 4,quiz,75.5,100,2026-02-02,S0052,C006,G08
GR00566,C006-AS,Assignment 1,assignment,81.6,100,2026-02-16,S0052,C006,G08
GR00567,C006-AS,Assignment 2,assignment,57.6,100,2026-03-03,S0052,C006,G08
GR00568,C006-AS,Assignment 3,assignment,73.3,100,2026-03-18,S0052,C006,G08
GR00569,C006-PR,Practical 1,practical,74.0,100,2026-04-01,S0052,C006,G08
GR00570,C006-PR,Practical 2,practical,72.1,100,2026-04-16,S0052,C006,G08
GR00571,C006-EX,Midterm Exam,exam,82.3,100,2026-04-30,S0052,C006,G08
GR00572,C006-EXF,Final Exam,exam,72.7,100,2026-05-15,S0052,C006,G08
GR00573,C001-QZ,Quiz 1,quiz,76.1,100,2025-12-16,S0053,C001,G01
GR00574,C001-QZ,Quiz 2,quiz,78.8,100,2025-12-31,S0053,C001,G01
GR00575,C001-QZ,Quiz 3,quiz,91.6,100,2026-01-15,S0053,C001,G01
GR00576,C001-QZ,Quiz 4,quiz,67.9,100,2026-01-30,S0053,C001,G01
GR00577,C001-AS,Assignment 1,assignment,66.2,100,2026-02-14,S0053,C001,G01
GR00578,C001-AS,Assignment 2,assignment,66.3,100,2026-03-01,S0053,C001,G01
GR00579,C001-AS,Assignment 3,assignment,52.5,100,2026-03-16,S0053,C001,G01
GR00580,C001-PR,Practical 1,practical,78.9,100,2026-03-31,S0053,C001,G01
GR00581,C001-PR,Practical 2,practical,84.2,100,2026-04-15,S0053,C001,G01
GR00582,C001-EX,Midterm Exam,exam,86.7,100,2026-04-30,S0053,C001,G01
GR00583,C001-EXF,Final Exam,exam,88.2,100,2026-05-15,S0053,C001,G01
GR00584,C006-QZ,Quiz 1,quiz,74.7,100,2025-12-26,S0054,C006,G08
GR00585,C006-QZ,Quiz 2,quiz,78.8,100,2026-01-09,S0054,C006,G08
GR00586,C006-QZ,Quiz 3,quiz,66.3,100,2026-01-23,S0054,C006,G08
GR00587,C006-QZ,Quiz 4,quiz,60.9,100,2026-02-06,S0054,C006,G08
GR00588,C006-AS,Assignment 1,assignment,63.9,100,2026-02-20,S0054,C006,G08
GR00589,C006-AS,Assignment 2,assignment,70.4,100,2026-03-06,S0054,C006,G08
GR00590,C006-AS,Assignment 3,assignment,66.3,100,2026-03-20,S0054,C006,G08
GR00591,C006-PR,Practical 1,practical,72.4,100,2026-04-03,S0054,C006,G08
GR00592,C006-PR,Practical 2,practical,68.0,100,2026-04-17,S0054,C006,G08
GR00593,C006-EX,Midterm Exam,exam,74.5,100,2026-05-01,S0054,C006,G08
GR00594,C006-EXF,Final Exam,exam,69.6,100,2026-05-15,S0054,C006,G08
GR00595,C001-QZ,Quiz 1,quiz,75.1,100,2026-01-01,S0055,C001,G02
GR00596,C001-QZ,Quiz 2,quiz,78.0,100,2026-01-15,S0055,C001,G02
GR00597,C001-QZ,Quiz 3,quiz,65.7,100,2026-01-28,S0055,C001,G02
GR00598,C001-QZ,Quiz 4,quiz,64.5,100,2026-02-11,S0055,C001,G02
GR00599,C001-AS,Assignment 1,assignment,82.1,100,2026-02-24,S0055,C001,G02
GR00600,C001-AS,Assignment 2,assignment,56.0,100,2026-03-10,S0055,C001,G02
GR00601,C001-AS,Assignment 3,assignment,60.7,100,2026-03-23,S0055,C001,G02
GR00602,C001-PR,Practical 1,practical,60.0,100,2026-04-06,S0055,C001,G02
GR00603,C001-PR,Practical 2,practical,60.3,100,2026-04-19,S0055,C001,G02
GR00604,C001-EX,Midterm Exam,exam,64.8,100,2026-05-03,S0055,C001,G02
GR00605,C001-EXF,Final Exam,exam,84.6,100,2026-05-16,S0055,C001,G02
GR00606,C006-QZ,Quiz 1,quiz,86.7,100,2025-12-17,S0056,C006,G09
GR00607,C006-QZ,Quiz 2,quiz,93.4,100,2026-01-01,S0056,C006,G09
GR00608,C006-QZ,Quiz 3,quiz,72.0,100,2026-01-16,S0056,C006,G09
GR00609,C006-QZ,Quiz 4,quiz,94.5,100,2026-01-31,S0056,C006,G09
GR00610,C006-AS,Assignment 1,assignment,84.3,100,2026-02-15,S0056,C006,G09
GR00611,C006-AS,Assignment 2,assignment,76.9,100,2026-03-02,S0056,C006,G09
GR00612,C006-AS,Assignment 3,assignment,78.6,100,2026-03-16,S0056,C006,G09
GR00613,C006-PR,Practical 1,practical,85.5,100,2026-03-31,S0056,C006,G09
GR00614,C006-PR,Practical 2,practical,70.0,100,2026-04-15,S0056,C006,G09
GR00615,C006-EX,Midterm Exam,exam,93.9,100,2026-04-30,S0056,C006,G09
GR00616,C006-EXF,Final Exam,exam,82.3,100,2026-05-15,S0056,C006,G09
GR00617,C001-QZ,Quiz 1,quiz,86.0,100,2025-12-31,S0057,C001,G01
