record_id,student_id,group_id,session_type,session_datetime,status
AT010268,S0492,G08,session,2025-12-20 17:00:00,attended
AT010269,S0011,G08,quiz,2025-12-27 17:00:00,attended
AT010270,S0023,G08,quiz,2025-12-27 17:00:00,attended
AT010271,S0030,G08,quiz,2025-12-27 17:00:00,attended
AT010272,S0052,G08,quiz,2025-12-27 17:00:00,attended
AT010273,S0054,G08,quiz,2025-12-27 17:00:00,attended
AT010274,S0074,G08,quiz,2025-12-27 17:00:00,absent
AT010275,S0077,G08,quiz,2025-12-27 17:00:00,attended
AT010276,S0084,G08,quiz,2025-12-27 17:00:00,attended
AT010277,S0085,G08,quiz,2025-12-27 17:00:00,attended
AT010278,S0110,G08,quiz,2025-12-27 17:00:00,attended
AT010279,S0114,G08,quiz,2025-12-27 17:00:00,attended
AT010280,S0117,G08,quiz,2025-12-27 17:00:00,absent
AT010281,S0122,G08,quiz,2025-12-27 17:00:00,attended
AT010282,S0123,G08,quiz,2025-12-27 17:00:00,attended
AT010283,S0139,G08,quiz,2025-12-27 17:00:00,attended
AT010284,S0147,G08,quiz,2025-12-27 17:00:00,absent
AT010285,S0155,G08,quiz,2025-12-27 17:00:00,attended
AT010286,S0159,G08,quiz,2025-12-27 17:00:00,attended
AT010287,S0168,G08,quiz,2025-12-27 17:00:00,attended
AT010288,S0212,G08,quiz,2025-12-27 17:00:00,attended
AT010289,S0229,G08,quiz,2025-12-27 17:00:00,attended
AT010290,S0235,G08,quiz,2025-12-27 17:00:00,attended
AT010291,S0237,G08,quiz,2025-12-27 17:00:00,attended
AT010292,S0242,G08,quiz,2025-12-27 17:00:00,attended
AT010293,S0251,G08,quiz,2025-12-27 17:00:00,attended
AT010294,S0255,G08,quiz,2025-12-27 17:00:00,attended
AT010295,S0256,G08,quiz,2025-12-27 17:00:00,absent
AT010296,S0259,G08,quiz,2025-12-27 17:00:00,attended
AT010297,S0266,G08,quiz,2025-12-27 17:00:00,attended
AT010298,S0269,G08,quiz,2025-12-27 17:00:00,attended
AT010299,S0273,G08,quiz,2025-12-27 17:00:00,attended
AT010300,S0276,G08,quiz,2025-12-27 17:00:00,attended
AT010301,S0289,G08,quiz,2025-12-27 17:00:00,attended
AT010302,S0299,G08,quiz,2025-12-27 17:00:00,absent
AT010303,S0301,G08,quiz,2025-12-27 17:00:00,attended
AT010304,S0312,G08,quiz,2025-12-27 17:00:00,attended
AT010305,S0320,G08,quiz,2025-12-27 17:00:00,attended
AT010306,S0322,G08,quiz,2025-12-27 17:00:00,attended
AT010307,S0330,G08,quiz,2025-12-27 17:00:00,absent
AT010308,S0334,G08,quiz,2025-12-27 17:00:00,attended
AT010309,S0335,G08,quiz,2025-12-27 17:00:00,attended
AT010310,S0346,G08,quiz,2025-12-27 17:00:00,attended
AT010311,S0362,G08,quiz,2025-12-27 17:00:00,attended
AT010312,S0367,G08,quiz,2025-12-27 17:00:00,attended
AT010313,S0372,G08,quiz,2025-12-27 17:00:00,attended
AT010314,S0373,G08,quiz,2025-12-27 17:00:00,attended
AT010315,S0376,G08,quiz,2025-12-27 17:00:00,attended
AT010316,S0405,G08,quiz,2025-12-27 17:00:00,attended
AT010317,S0406,G08,quiz,2025-12-27 17:00:00,attended
AT010318,S0419,G08,quiz,2025-12-27 17:00:00,attended
AT010319,S0442,G08,quiz,2025-12-27 17:00:00,attended
AT010320,S0456,G08,quiz,2025-12-27 17:00:00,attended
AT010321,S0464,G08,quiz,2025-12-27 17:00:00,attended
AT010322,S0473,G08,quiz,2025-12-27 17:00:00,attended
AT010323,S0476,G08,quiz,2025-12-27 17:00:00,attended
AT010324,S0486,G08,quiz,2025-12-27 17:00:00,attended
AT010325,S0487,G08,quiz,2025-12-27 17:00:00,absent
AT010326,S0488,G08,quiz,2025-12-27 17:00:00,attended
AT010327,S0489,G08,quiz,2025-12-27 17:00:00,attended
AT010328,S0492,G08,quiz,2025-12-27 17:00:00,absent
AT011649,S0018,G09,session,2025-12-04 19:00:00,attended
AT011650,S0024,G09,session,2025-12-04 19:00:00,attended
AT011651,S0029,G09,session,2025-12-04 19:00:00,attended
AT011652,S0035,G09,session,2025-12-04 19:00:00,attended
AT011653,S0041,G09,session,2025-12-04 19:00:00,absent
AT011654,S0049,G09,session,2025-12-04 19:00:00,absent
AT011655,S0056,G09,session,2025-12-04 19:00:00,attended
AT011656,S0071,G09,session,2025-12-04 19:00:00,attended
AT011657,S0082,G09,session,2025-12-04 19:00:00,attended
AT011658,S0083,G09,session,2025-12-04 19:00:00,attended
AT011659,S0091,G09,session,2025-12-04 19:00:00,attended
AT011660,S0105,G09,session,2025-12-04 19:00:00,absent
AT011661,S0108,G09,session,2025-12-04 19:00:00,attended
AT011662,S0116,G09,session,2025-12-04 19:00:00,attended
AT011663,S0121,G09,session,2025-12-04 19:00:00,attended
AT011664,S0136,G09,session,2025-12-04 19:00:00,absent
AT011665,S0152,G09,session,2025-12-04 19:00:00,attended
AT011666,S0162,G09,session,2025-12-04 19:00:00,absent
AT011667,S0181,G09,session,2025-12-04 19:00:00,attended
AT011668,S0203,G09,session,2025-12-04 19:00:00,absent
AT011669,S0204,G09,session,2025-12-04 19:00:00,attended
AT011670,S0232,G09,session,2025-12-04 19:00:00,attended
AT011671,S0240,G09,session,2025-12-04 19:00:00,absent
AT011672,S0246,G09,session,2025-12-04 19:00:00,attended
AT011673,S0283,G09,session,2025-12-04 19:00:00,absent
AT011674,S0297,G09,session,2025-12-04 19:00:00,absent
AT011675,S0300,G09,session,2025-12-04 19:00:00,attended
AT011676,S0303,G09,session,2025-12-04 19:00:00,attended
AT011677,S0304,G09,session,2025-12-04 19:00:00,attended
AT011678,S0306,G09,session,2025-12-04 19:00:00,attended
AT011679,S0325,G09,session,2025-12-04 19:00:00,attended
AT011680,S0332,G09,session,2025-12-04 19:00:00,attended
AT011681,S0343,G09,session,2025-12-04 19:00:00,attended
AT011682,S0344,G09,session,2025-12-04 19:00:00,absent
AT011683,S0348,G09,session,2025-12-04 19:00:00,absent
AT011684,S0350,G09,session,2025-12-04 19:00:00,attended
AT011685,S0356,G09,session,2025-12-04 19:00:00,attended
AT011686,S0370,G09,session,2025-12-04 19:00:00,absent
AT011687,S0385,G09,session,2025-12-04 19:00:00,attended
AT011688,S0387,G09,session,2025-12-04 19:00:00,attended
AT011689,S0392,G09,session,2025-12-04 19:00:00,attended
AT011690,S0400,G09,session,2025-12-04 19:00:00,attended
AT011691,S0404,G09,session,2025-12-04 19:00:00,attended
AT011692,S0411,G09,session,2025-12-04 19:00:00,attended
AT011693,S0426,G09,session,2025-12-04 19:00:00,absent
AT011694,S0431,G09,session,2025-12-04 19:00:00,attended
AT011695,S0448,G09,session,2025-12-04 19:00:00,absent
AT011696,S0449,G09,session,2025-12-04 19:00:00,attended
AT011697,S0452,G09,session,2025-12-04 19:00:00,absent
AT011698,S0477,G09,session,2025-12-04 19:00:00,attended
AT011699,S0478,G09,session,2025-12-04 19:00:00,attended
AT011700,S0018,G09,session,2025-12-11 19:00:00,attended
AT011701,S0024,G09,session,2025-12-11 19:00:00,attended
AT011702,S0029,G09,session,2025-12-11 19:00:00,attended
AT011703,S0035,G09,session,2025-12-11 19:00:00,attended
AT011704,S0041,G09,session,2025-12-11 19:00:00,attended
AT011705,S0049,G09,session,2025-12-11 19:00:00,attended
AT011706,S0056,G09,session,2025-12-11 19:00:00,attended
AT011707,S0071,G09,session,2025-12-11 19:00:00,attended
AT011708,S0082,G09,session,2025-12-11 19:00:00,attended
AT011709,S0083,G09,session,2025-12-11 19:00:00,absent
AT011710,S0091,G09,session,2025-12-11 19:00:00,attended
AT011711,S0105,G09,session,2025-12-11 19:00:00,attended
AT011712,S0108,G09,session,2025-12-11 19:00:00,attended
AT011713,S0116,G09,session,2025-12-11 19:00:00,absent
AT011714,S0121,G09,session,2025-12-11 19:00:00,attended
AT011715,S0136,G09,session,2025-12-11 19:00:00,attended
AT011716,S0152,G09,session,2025-12-11 19:00:00,attended
AT011717,S0162,G09,session,2025-12-11 19:00:00,attended
AT011718,S0181,G09,session,2025-12-11 19:00:00,attended
AT011719,S0203,G09,session,2025-12-11 19:00:00,attended
AT011720,S0204,G09,session,2025-12-11 19:00:00,absent
AT011721,S0232,G09,session,2025-12-11 19:00:00,attended
AT011722,S0240,G09,session,2025-12-11 19:00:00,attended
AT011723,S0246,G09,session,2025-12-11 19:00:00,attended
AT011724,S0283,G09,session,2025-12-11 19:00:00,attended
AT011725,S0297,G09,session,2025-12-11 19:00:00,attended
AT011726,S0300,G09,session,2025-12-11 19:00:00,attended
AT011727,S0303,G09,session,2025-12-11 19:00:00,attended
AT011728,S0304,G09,session,2025-12-11 19:00:00,attended
AT011729,S0306,G09,session,2025-12-11 19:00:00,absent
AT011730,S0325,G09,session,2025-12-11 19:00:00,attended
AT011731,S0332,G09,session,2025-12-11 19:00:00,attended
AT011732,S0343,G09,session,2025-12-11 19:00:00,attended
AT011733,S0344,G09,session,2025-12-11 19:00:00,attended
AT011734,S0348,G09,session,2025-12-11 19:00:00,attended
AT011735,S0350,G09,session,2025-12-11 19:00:00,attended
AT011736,S0356,G09,session,2025-12-11 19:00:00,attended
AT011737,S0370,G09,session,2025-12-11 19:00:00,attended
AT011738,S0385,G09,session,2025-12-11 19:00:00,attended
AT011739,S0387,G09,session,2025-12-11 19:00:00,attended
AT011740,S0392,G09,session,2025-12-11 19:00:00,attended
AT011741,S0400,G09,session,2025-12-11 19:00:00,absent
AT011742,S0404,G09,session,2025-12-11 19:00:00,attended
AT011743,S0411,G09,session,2025-12-11 19:00:00,attended
AT011744,S0426,G09,session,2025-12-11 19:00:00,attended
AT011745,S0431,G09,session,2025-12-11 19:00:00,attended
AT011746,S0448,G09,session,2025-12-11 19:00:00,absent
AT011747,S0449,G09,session,2025-12-11 19:00:00,attended
AT011748,S0452,G09,session,2025-12-11 19:00:00,attended
AT011749,S0477,G09,session,2025-12-11 19:00:00,attended
AT011750,S0478,G09,session,2025-12-11 19:00:00,attended
AT011751,S0018,G09,session,2025-12-18 19:00:00,absent
AT011752,S0024,G09,session,2025-12-18 19:00:00,attended
AT011753,S0029,G09,session,2025-12-18 19:00:00,attended
AT011754,S0035,G09,session,2025-12-18 19:00:00,absent
AT011755,S0041,G09,session,2025-12-18 19:00:00,attended
AT011756,S0049,G09,session,2025-12-18 19:00:00,attended
AT011757,S0056,G09,session,2025-12-18 19:00:00,attended
AT011758,S0071,G09,session,2025-12-18 19:00:00,absent
AT011759,S0082,G09,session,2025-12-18 19:00:00,attended
AT011760,S0083,G09,session,2025-12-18 19:00:00,attended
AT011761,S0091,G09,session,2025-12-18 19:00:00,attended
AT011762,S0105,G09,session,2025-12-18 19:00:00,attended
AT011763,S0108,G09,session,2025-12-18 19:00:00,absent
AT011764,S0116,G09,session,2025-12-18 19:00:00,attended
AT011765,S0121,G09,session,2025-12-18 19:00:00,attended
AT011766,S0136,G09,session,2025-12-18 19:00:00,absent
AT011767,S0152,G09,session,2025-12-18 19:00:00,absent
AT011768,S0162,G09,session,2025-12-18 19:00:00,attended
AT011769,S0181,G09,session,2025-12-18 19:00:00,attended
AT011770,S0203,G09,session,2025-12-18 19:00:00,attended
AT011771,S0204,G09,session,2025-12-18 19:00:00,absent
AT011772,S0232,G09,session,2025-12-18 19:00:00,attended
AT011773,S0240,G09,session,2025-12-18 19:00:00,attended
AT011774,S0246,G09,session,2025-12-18 19:00:00,attended
AT011775,S0283,G09,session,2025-12-18 19:00:00,attended
AT011776,S0297,G09,session,2025-12-18 19:00:00,attended
AT011777,S0300,G09,session,2025-12-18 19:00:00,attended
AT011778,S0303,G09,session,2025-12-18 19:00:00,attended
AT011779,S0304,G09,session,2025-12-18 19:00:00,attended
AT011780,S0306,G09,session,2025-12-18 19:00:00,attended
AT011781,S0325,G09,session,2025-12-18 19:00:00,attended
AT011782,S0332,G09,session,2025-12-18 19:00:00,attended
AT011783,S0343,G09,session,2025-12-18 19:00:00,attended
AT011784,S0344,G09,session,2025-12-18 19:00:00,attended
AT011785,S0348,G09,session,2025-12-18 19:00:00,attended
AT011786,S0350,G09,session,2025-12-18 19:00:00,attended
AT011787,S0356,G09,session,2025-12-18 19:00:00,absent
AT011788,S0370,G09,session,2025-12-18 19:00:00,attended
AT011789,S0385,G09,session,2025-12-18 19:00:00,attended
AT011790,S0387,G09,session,2025-12-18 19:00:00,attended
AT011791,S0392,G09,session,2025-12-18 19:00:00,attended
AT011792,S0400,G09,session,2025-12-18 19:00:00,absent
AT011793,S0404,G09,session,2025-12-18 19:00:00,attended
AT011794,S0411,G09,session,2025-12-18 19:00:00,attended
AT011795,S0426,G09,session,2025-12-18 19:00:00,attended
AT011796,S0431,G09,session,2025-12-18 19:00:00,attended
AT011797,S0448,G09,session,2025-12-18 19:00:00,attended
AT011798,S0449,G09,session,2025-12-18 19:00:00,attended
AT011799,S0452,G09,session,2025-12-18 19:00:00,absent
AT011800,S0477,G09,session,2025-12-18 19:00:00,attended
AT011801,S0478,G09,session,2025-12-18 19:00:00,attended
AT011802,S0018,G09,quiz,2025-12-25 19:00:00,attended
AT011803,S0024,G09,quiz,2025-12-25 19:00:00,attended
AT011804,S0029,G09,quiz,2025-12-25 19:00:00,attended
AT011805,S0035,G09,quiz,2025-12-25 19:00:00,attended
AT011806,S0041,G09,quiz,2025-12-25 19:00:00,attended
AT011807,S0049,G09,quiz,2025-12-25 19:00:00,attended
AT011808,S0056,G09,quiz,2025-12-25 19:00:00,attended
AT011809,S0071,G09,quiz,2025-12-25 19:00:00,absent
AT011810,S0082,G09,quiz,2025-12-25 19:00:00,attended
AT011811,S0083,G09,quiz,2025-12-25 19:00:00,absent
AT011812,S0091,G09,quiz,2025-12-25 19:00:00,attended
AT011813,S0105,G09,quiz,2025-12-25 19:00:00,attended
AT011814,S0108,G09,quiz,2025-12-25 19:00:00,attended
AT011815,S0116,G09,quiz,2025-12-25 19:00:00,absent
AT011816,S0121,G09,quiz,2025-12-25 19:00:00,attended
AT011817,S0136,G09,quiz,2025-12-25 19:00:00,attended
AT011818,S0152,G09,quiz,2025-12-25 19:00:00,absent
AT011819,S0162,G09,quiz,2025-12-25 19:00:00,attended
AT011820,S0181,G09,quiz,2025-12-25 19:00:00,attended
AT011821,S0203,G09,quiz,2025-12-25 19:00:00,attended
AT011822,S0204,G09,quiz,2025-12-25 19:00:00,attended
AT011823,S0232,G09,quiz,2025-12-25 19:00:00,attended
AT011824,S0240,G09,quiz,2025-12-25 19:00:00,absent
AT011825,S0246,G09,quiz,2025-12-25 19:00:00,attended
AT011826,S0283,G09,quiz,2025-12-25 19:00:00,attended
AT011827,S0297,G09,quiz,2025-12-25 19:00:00,attended
AT011828,S0300,G09,quiz,2025-12-25 19:00:00,absent
AT011829,S0303,G09,quiz,2025-12-25 19:00:00,attended
AT011830,S0304,G09,quiz,2025-12-25 19:00:00,attended
AT011831,S0306,G09,quiz,2025-12-25 19:00:00,attended
AT011832,S0325,G09,quiz,2025-12-25 19:00:00,attended
AT011833,S0332,G09,quiz,2025-12-25 19:00:00,attended
AT011834,S0343,G09,quiz,2025-12-25 19:00:00,absent
AT011835,S0344,G09,quiz,2025-12-25 19:00:00,absent
AT011836,S0348,G09,quiz,2025-12-25 19:00:00,attended
AT011837,S0350,G09,quiz,2025-12-25 19:00:00,absent
AT011838,S0356,G09,quiz,2025-12-25 19:00:00,attended
AT011839,S0370,G09,quiz,2025-12-25 19:00:00,attended
AT011840,S0385,G09,quiz,2025-12-25 19:00:00,attended
AT011841,S0387,G09,quiz,2025-12-25 19:00:00,attended
AT011842,S0392,G09,quiz,2025-12-25 19:00:00,attended
AT011843,S0400,G09,quiz,2025-12-25 19:00:00,attended
AT011844,S0404,G09,quiz,2025-12-25 19:00:00,attended
AT011845,S0411,G09,quiz,2025-12-25 19:00:00,attended
AT011846,S0426,G09,quiz,2025-12-25 19:00:00,absent
AT011847,S0431,G09,quiz,2025-12-25 19:00:00,attended
AT011848,S0448,G09,quiz,2025-12-25 19:00:00,attended
AT011849,S0449,G09,quiz,2025-12-25 19:00:00,attended
AT011850,S0452,G09,quiz,2025-12-25 19:00:00,attended
AT011851,S0477,G09,quiz,2025-12-25 19:00:00,attended
AT011852,S0478,G09,quiz,2025-12-25 19:00:00,attended
AT012975,S0500,G10,session,2025-12-02 18:00:00,attended
AT012976,S0500,G10,session,2025-12-09 18:00:00,attended
AT012977,S0500,G10,session,2025-12-16 18:00:00,absent
AT012978,S0500,G10,quiz,2025-12-23 18:00:00,attended
AT012979,S0500,G10,session,2025-12-30 18:00:00,attended
AT900001,S9999,G01,session,2025-12-04 16:00:00,attended
AT900002,S0094,G01,session,2025-12-05 16:00:00,attended
AT900003,S0173,G06,session,2025-12-04 16:00:00,absent
AT900004,S0310,G01,session,2025-12-04 16:00:00,Atttended
AT007249,S0137,G06,session,2025-12-20 17:00:00,attended
AT002883,S0248,G03,session,2025-12-14 17:00:00,attended
