record_id,student_id,group_id,session_type,session_datetime,status,source_month,attended_flag
AT001518,S0457,G02,session,2025-12-18 18:00:00,attended,2025-12,True
AT001519,S0480,G02,session,2025-12-18 18:00:00,attended,2025-12,True
AT001520,S0497,G02,session,2025-12-18 18:00:00,attended,2025-12,True
AT001521,S0004,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001522,S0015,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001523,S0017,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001524,S0022,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001525,S0043,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001526,S0055,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001527,S0064,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001528,S0075,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001529,S0097,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001530,S0098,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001531,S0100,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001532,S0102,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001533,S0104,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001534,S0124,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001535,S0126,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001536,S0130,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001537,S0133,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001538,S0135,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001539,S0149,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001540,S0163,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001541,S0176,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001542,S0180,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001543,S0182,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001544,S0183,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001545,S0185,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001546,S0186,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001547,S0188,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001548,S0198,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001549,S0199,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001550,S0202,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001551,S0208,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001552,S0218,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001553,S0221,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001554,S0227,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001555,S0247,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001556,S0252,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001557,S0260,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001558,S0261,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001559,S0264,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001560,S0277,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001561,S0281,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001562,S0285,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001563,S0296,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001564,S0317,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001565,S0336,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001566,S0347,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001567,S0352,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001568,S0355,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001569,S0368,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001570,S0369,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001571,S0378,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001572,S0418,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001573,S0424,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001574,S0457,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT001575,S0480,G02,quiz,2025-12-25 18:00:00,absent,2025-12,False
AT001576,S0497,G02,quiz,2025-12-25 18:00:00,attended,2025-12,True
AT002809,S0001,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002810,S0037,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002811,S0045,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002812,S0059,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002813,S0061,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002814,S0079,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002815,S0087,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002816,S0101,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002817,S0107,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002818,S0158,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002819,S0160,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002820,S0164,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002821,S0178,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002822,S0195,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002823,S0197,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002824,S0209,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002825,S0216,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002826,S0225,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002827,S0243,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002828,S0248,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002829,S0249,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002830,S0253,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002831,S0254,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002832,S0267,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002833,S0293,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002834,S0305,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002835,S0308,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002836,S0318,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002837,S0319,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002838,S0323,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002839,S0338,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002840,S0354,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002841,S0358,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002842,S0366,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002843,S0379,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002844,S0388,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002845,S0403,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002846,S0413,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002847,S0417,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002848,S0421,G03,session,2025-12-07 17:00:00,absent,2025-12,False
AT002849,S0423,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002850,S0435,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002851,S0436,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002852,S0446,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002853,S0450,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002854,S0455,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002855,S0458,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002856,S0459,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002857,S0460,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002858,S0463,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002859,S0466,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002860,S0468,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002861,S0470,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002862,S0496,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002863,S0498,G03,session,2025-12-07 17:00:00,attended,2025-12,True
AT002864,S0001,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002865,S0037,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002866,S0045,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002867,S0059,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002868,S0061,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002869,S0079,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002870,S0087,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002871,S0101,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002872,S0107,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002873,S0158,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002874,S0160,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002875,S0164,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002876,S0178,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002877,S0195,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002878,S0197,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002879,S0209,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002880,S0216,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002881,S0225,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002882,S0243,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002883,S0248,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002884,S0249,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002885,S0253,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002886,S0254,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002887,S0267,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002888,S0293,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002889,S0305,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002890,S0308,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002891,S0318,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002892,S0319,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002893,S0323,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002894,S0338,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002895,S0354,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002896,S0358,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002897,S0366,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002898,S0379,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002899,S0388,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002900,S0403,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002901,S0413,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002902,S0417,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002903,S0421,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002904,S0423,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002905,S0435,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002906,S0436,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002907,S0446,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002908,S0450,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002909,S0455,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002910,S0458,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002911,S0459,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002912,S0460,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002913,S0463,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002914,S0466,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002915,S0468,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002916,S0470,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002917,S0496,G03,session,2025-12-14 17:00:00,attended,2025-12,True
AT002918,S0498,G03,session,2025-12-14 17:00:00,absent,2025-12,False
AT002919,S0001,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002920,S0037,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002921,S0045,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002922,S0059,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002923,S0061,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002924,S0079,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002925,S0087,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002926,S0101,G03,session,2025-12-21 17:00:00,absent,2025-12,False
AT002927,S0107,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002928,S0158,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002929,S0160,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002930,S0164,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002931,S0178,G03,session,2025-12-21 17:00:00,absent,2025-12,False
AT002932,S0195,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002933,S0197,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002934,S0209,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002935,S0216,G03,session,2025-12-21 17:00:00,absent,2025-12,False
AT002936,S0225,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002937,S0243,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002938,S0248,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002939,S0249,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002940,S0253,G03,session,2025-12-21 17:00:00,absent,2025-12,False
AT002941,S0254,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002942,S0267,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002943,S0293,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002944,S0305,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002945,S0308,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002946,S0318,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002947,S0319,G03,session,2025-12-21 17:00:00,absent,2025-12,False
AT002948,S0323,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002949,S0338,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002950,S0354,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002951,S0358,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002952,S0366,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002953,S0379,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002954,S0388,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002955,S0403,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002956,S0413,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002957,S0417,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002958,S0421,G03,session,2025-12-21 17:00:00,absent,2025-12,False
AT002959,S0423,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002960,S0435,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002961,S0436,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002962,S0446,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002963,S0450,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002964,S0455,G03,session,2025-12-21 17:00:00,absent,2025-12,False
AT002965,S0458,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002966,S0459,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002967,S0460,G03,session,2025-12-21 17:00:00,absent,2025-12,False
AT002968,S0463,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002969,S0466,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002970,S0468,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002971,S0470,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002972,S0496,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002973,S0498,G03,session,2025-12-21 17:00:00,attended,2025-12,True
AT002974,S0001,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002975,S0037,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002976,S0045,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002977,S0059,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002978,S0061,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002979,S0079,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT002980,S0087,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002981,S0101,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002982,S0107,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002983,S0158,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002984,S0160,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002985,S0164,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002986,S0178,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002987,S0195,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002988,S0197,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002989,S0209,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002990,S0216,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002991,S0225,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT002992,S0243,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002993,S0248,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002994,S0249,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT002995,S0253,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002996,S0254,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT002997,S0267,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002998,S0293,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT002999,S0305,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003000,S0308,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003001,S0318,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003002,S0319,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003003,S0323,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003004,S0338,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003005,S0354,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003006,S0358,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003007,S0366,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003008,S0379,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003009,S0388,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003010,S0403,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003011,S0413,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003012,S0417,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003013,S0421,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003014,S0423,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003015,S0435,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003016,S0436,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003017,S0446,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003018,S0450,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003019,S0455,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003020,S0458,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003021,S0459,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003022,S0460,G03,quiz,2025-12-28 17:00:00,absent,2025-12,False
AT003023,S0463,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003024,S0466,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003025,S0468,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003026,S0470,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003027,S0496,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT003028,S0498,G03,quiz,2025-12-28 17:00:00,attended,2025-12,True
AT004239,S0007,G04,session,2025-12-06 16:00:00,attended,2025-12,True
AT004240,S0008,G04,session,2025-12-06 16:00:00,attended,2025-12,True
AT004241,S0012,G04,session,2025-12-06 16:00:00,attended,2025-12,True
AT004242,S0019,G04,session,2025-12-06 16:00:00,attended,2025-12,True
AT004243,S0026,G04,session,2025-12-06 16:00:00,absent,2025-12,False
AT004244,S0027,G04,session,2025-12-06 16:00:00,attended,2025-12,True
AT004245,S0033,G04,session,2025-12-06 16:00:00,attended,2025-12,True
AT004246,S0039,G04,session,2025-12-06 16:00:00,attended,2025-12,True
